PK_Date;Moeda_Origem;Moeda_Destino;Exchange_Rate
26/03/1958 00:00;LIBRA;EURO;1,062
27/03/1958 00:00;LIBRA;EURO;1,131
28/03/1958 00:00;LIBRA;EURO;1,056
29/03/1958 00:00;LIBRA;EURO;1,132
30/03/1958 00:00;LIBRA;EURO;1,065
31/03/1958 00:00;LIBRA;EURO;1,136
01/04/1958 00:00;LIBRA;EURO;1,114
02/04/1958 00:00;LIBRA;EURO;1,081
03/04/1958 00:00;LIBRA;EURO;1,081
04/04/1958 00:00;LIBRA;EURO;1,078
05/04/1958 00:00;LIBRA;EURO;1,133
06/04/1958 00:00;LIBRA;EURO;1,094
07/04/1958 00:00;LIBRA;EURO;1,075
08/04/1958 00:00;LIBRA;EURO;1,113
09/04/1958 00:00;LIBRA;EURO;1,053
10/04/1958 00:00;LIBRA;EURO;1,056
11/04/1958 00:00;LIBRA;EURO;1,116
12/04/1958 00:00;LIBRA;EURO;1,077
13/04/1958 00:00;LIBRA;EURO;1,095
14/04/1958 00:00;LIBRA;EURO;1,15
15/04/1958 00:00;LIBRA;EURO;1,083
16/04/1958 00:00;LIBRA;EURO;1,055
17/04/1958 00:00;LIBRA;EURO;1,094
18/04/1958 00:00;LIBRA;EURO;1,133
19/04/1958 00:00;LIBRA;EURO;1,096
20/04/1958 00:00;LIBRA;EURO;1,088
21/04/1958 00:00;LIBRA;EURO;1,054
22/04/1958 00:00;LIBRA;EURO;1,069
23/04/1958 00:00;LIBRA;EURO;1,102
24/04/1958 00:00;LIBRA;EURO;1,112
25/04/1958 00:00;LIBRA;EURO;1,12
26/04/1958 00:00;LIBRA;EURO;1,062
27/04/1958 00:00;LIBRA;EURO;1,094
28/04/1958 00:00;LIBRA;EURO;1,109
29/04/1958 00:00;LIBRA;EURO;1,051
30/04/1958 00:00;LIBRA;EURO;1,071
01/05/1958 00:00;LIBRA;EURO;1,071
02/05/1958 00:00;LIBRA;EURO;1,133
03/05/1958 00:00;LIBRA;EURO;1,145
04/05/1958 00:00;LIBRA;EURO;1,065
05/05/1958 00:00;LIBRA;EURO;1,077
06/05/1958 00:00;LIBRA;EURO;1,058
07/05/1958 00:00;LIBRA;EURO;1,147
08/05/1958 00:00;LIBRA;EURO;1,114
09/05/1958 00:00;LIBRA;EURO;1,14
10/05/1958 00:00;LIBRA;EURO;1,099
11/05/1958 00:00;LIBRA;EURO;1,071
12/05/1958 00:00;LIBRA;EURO;1,147
13/05/1958 00:00;LIBRA;EURO;1,15
14/05/1958 00:00;LIBRA;EURO;1,087
15/05/1958 00:00;LIBRA;EURO;1,137
16/05/1958 00:00;LIBRA;EURO;1,124
17/05/1958 00:00;LIBRA;EURO;1,12
18/05/1958 00:00;LIBRA;EURO;1,141
19/05/1958 00:00;LIBRA;EURO;1,061
20/05/1958 00:00;LIBRA;EURO;1,09
21/05/1958 00:00;LIBRA;EURO;1,115
22/05/1958 00:00;LIBRA;EURO;1,06
23/05/1958 00:00;LIBRA;EURO;1,096
24/05/1958 00:00;LIBRA;EURO;1,112
25/05/1958 00:00;LIBRA;EURO;1,123
26/05/1958 00:00;LIBRA;EURO;1,061
27/05/1958 00:00;LIBRA;EURO;1,146
28/05/1958 00:00;LIBRA;EURO;1,138
29/05/1958 00:00;LIBRA;EURO;1,094
30/05/1958 00:00;LIBRA;EURO;1,064
31/05/1958 00:00;LIBRA;EURO;1,084
01/06/1958 00:00;LIBRA;EURO;1,103
02/06/1958 00:00;LIBRA;EURO;1,098
03/06/1958 00:00;LIBRA;EURO;1,103
04/06/1958 00:00;LIBRA;EURO;1,137
05/06/1958 00:00;LIBRA;EURO;1,093
06/06/1958 00:00;LIBRA;EURO;1,146
07/06/1958 00:00;LIBRA;EURO;1,118
08/06/1958 00:00;LIBRA;EURO;1,103
09/06/1958 00:00;LIBRA;EURO;1,08
10/06/1958 00:00;LIBRA;EURO;1,061
11/06/1958 00:00;LIBRA;EURO;1,05
12/06/1958 00:00;LIBRA;EURO;1,096
13/06/1958 00:00;LIBRA;EURO;1,115
14/06/1958 00:00;LIBRA;EURO;1,088
15/06/1958 00:00;LIBRA;EURO;1,14
16/06/1958 00:00;LIBRA;EURO;1,088
17/06/1958 00:00;LIBRA;EURO;1,115
18/06/1958 00:00;LIBRA;EURO;1,121
19/06/1958 00:00;LIBRA;EURO;1,124
20/06/1958 00:00;LIBRA;EURO;1,077
21/06/1958 00:00;LIBRA;EURO;1,119
22/06/1958 00:00;LIBRA;EURO;1,138
23/06/1958 00:00;LIBRA;EURO;1,122
24/06/1958 00:00;LIBRA;EURO;1,071
25/06/1958 00:00;LIBRA;EURO;1,075
26/06/1958 00:00;LIBRA;EURO;1,128
27/06/1958 00:00;LIBRA;EURO;1,08
28/06/1958 00:00;LIBRA;EURO;1,138
29/06/1958 00:00;LIBRA;EURO;1,081
30/06/1958 00:00;LIBRA;EURO;1,087
01/07/1958 00:00;LIBRA;EURO;1,149
02/07/1958 00:00;LIBRA;EURO;1,072
03/07/1958 00:00;LIBRA;EURO;1,084
04/07/1958 00:00;LIBRA;EURO;1,061
05/07/1958 00:00;LIBRA;EURO;1,051
06/07/1958 00:00;LIBRA;EURO;1,108
07/07/1958 00:00;LIBRA;EURO;1,124
08/07/1958 00:00;LIBRA;EURO;1,143
09/07/1958 00:00;LIBRA;EURO;1,123
10/07/1958 00:00;LIBRA;EURO;1,132
11/07/1958 00:00;LIBRA;EURO;1,085
12/07/1958 00:00;LIBRA;EURO;1,129
13/07/1958 00:00;LIBRA;EURO;1,116
14/07/1958 00:00;LIBRA;EURO;1,126
15/07/1958 00:00;LIBRA;EURO;1,05
16/07/1958 00:00;LIBRA;EURO;1,14
17/07/1958 00:00;LIBRA;EURO;1,083
18/07/1958 00:00;LIBRA;EURO;1,082
19/07/1958 00:00;LIBRA;EURO;1,11
20/07/1958 00:00;LIBRA;EURO;1,05
21/07/1958 00:00;LIBRA;EURO;1,056
22/07/1958 00:00;LIBRA;EURO;1,061
23/07/1958 00:00;LIBRA;EURO;1,058
24/07/1958 00:00;LIBRA;EURO;1,12
25/07/1958 00:00;LIBRA;EURO;1,053
26/07/1958 00:00;LIBRA;EURO;1,115
27/07/1958 00:00;LIBRA;EURO;1,088
28/07/1958 00:00;LIBRA;EURO;1,054
29/07/1958 00:00;LIBRA;EURO;1,134
30/07/1958 00:00;LIBRA;EURO;1,121
31/07/1958 00:00;LIBRA;EURO;1,116
01/08/1958 00:00;LIBRA;EURO;1,119
02/08/1958 00:00;LIBRA;EURO;1,107
03/08/1958 00:00;LIBRA;EURO;1,093
04/08/1958 00:00;LIBRA;EURO;1,149
05/08/1958 00:00;LIBRA;EURO;1,114
06/08/1958 00:00;LIBRA;EURO;1,068
07/08/1958 00:00;LIBRA;EURO;1,105
08/08/1958 00:00;LIBRA;EURO;1,08
09/08/1958 00:00;LIBRA;EURO;1,11
10/08/1958 00:00;LIBRA;EURO;1,077
11/08/1958 00:00;LIBRA;EURO;1,087
12/08/1958 00:00;LIBRA;EURO;1,072
13/08/1958 00:00;LIBRA;EURO;1,118
14/08/1958 00:00;LIBRA;EURO;1,069
15/08/1958 00:00;LIBRA;EURO;1,057
16/08/1958 00:00;LIBRA;EURO;1,08
17/08/1958 00:00;LIBRA;EURO;1,141
18/08/1958 00:00;LIBRA;EURO;1,092
19/08/1958 00:00;LIBRA;EURO;1,118
20/08/1958 00:00;LIBRA;EURO;1,113
21/08/1958 00:00;LIBRA;EURO;1,056
22/08/1958 00:00;LIBRA;EURO;1,148
23/08/1958 00:00;LIBRA;EURO;1,098
24/08/1958 00:00;LIBRA;EURO;1,056
25/08/1958 00:00;LIBRA;EURO;1,067
26/08/1958 00:00;LIBRA;EURO;1,072
27/08/1958 00:00;LIBRA;EURO;1,057
28/08/1958 00:00;LIBRA;EURO;1,076
29/08/1958 00:00;LIBRA;EURO;1,072
30/08/1958 00:00;LIBRA;EURO;1,126
31/08/1958 00:00;LIBRA;EURO;1,069
01/09/1958 00:00;LIBRA;EURO;1,056
02/09/1958 00:00;LIBRA;EURO;1,135
03/09/1958 00:00;LIBRA;EURO;1,116
04/09/1958 00:00;LIBRA;EURO;1,11
05/09/1958 00:00;LIBRA;EURO;1,088
06/09/1958 00:00;LIBRA;EURO;1,129
07/09/1958 00:00;LIBRA;EURO;1,079
08/09/1958 00:00;LIBRA;EURO;1,097
09/09/1958 00:00;LIBRA;EURO;1,071
10/09/1958 00:00;LIBRA;EURO;1,098
11/09/1958 00:00;LIBRA;EURO;1,111
12/09/1958 00:00;LIBRA;EURO;1,132
13/09/1958 00:00;LIBRA;EURO;1,055
14/09/1958 00:00;LIBRA;EURO;1,077
15/09/1958 00:00;LIBRA;EURO;1,06
16/09/1958 00:00;LIBRA;EURO;1,06
17/09/1958 00:00;LIBRA;EURO;1,113
18/09/1958 00:00;LIBRA;EURO;1,088
19/09/1958 00:00;LIBRA;EURO;1,105
20/09/1958 00:00;LIBRA;EURO;1,123
21/09/1958 00:00;LIBRA;EURO;1,079
22/09/1958 00:00;LIBRA;EURO;1,064
23/09/1958 00:00;LIBRA;EURO;1,067
24/09/1958 00:00;LIBRA;EURO;1,112
25/09/1958 00:00;LIBRA;EURO;1,122
26/09/1958 00:00;LIBRA;EURO;1,06
27/09/1958 00:00;LIBRA;EURO;1,071
28/09/1958 00:00;LIBRA;EURO;1,059
29/09/1958 00:00;LIBRA;EURO;1,058
30/09/1958 00:00;LIBRA;EURO;1,057
01/10/1958 00:00;LIBRA;EURO;1,097
02/10/1958 00:00;LIBRA;EURO;1,132
03/10/1958 00:00;LIBRA;EURO;1,103
04/10/1958 00:00;LIBRA;EURO;1,088
05/10/1958 00:00;LIBRA;EURO;1,05
06/10/1958 00:00;LIBRA;EURO;1,086
07/10/1958 00:00;LIBRA;EURO;1,091
08/10/1958 00:00;LIBRA;EURO;1,15
09/10/1958 00:00;LIBRA;EURO;1,115
10/10/1958 00:00;LIBRA;EURO;1,062
11/10/1958 00:00;LIBRA;EURO;1,074
12/10/1958 00:00;LIBRA;EURO;1,105
13/10/1958 00:00;LIBRA;EURO;1,106
14/10/1958 00:00;LIBRA;EURO;1,137
15/10/1958 00:00;LIBRA;EURO;1,129
16/10/1958 00:00;LIBRA;EURO;1,135
17/10/1958 00:00;LIBRA;EURO;1,079
18/10/1958 00:00;LIBRA;EURO;1,05
19/10/1958 00:00;LIBRA;EURO;1,11
20/10/1958 00:00;LIBRA;EURO;1,124
21/10/1958 00:00;LIBRA;EURO;1,059
22/10/1958 00:00;LIBRA;EURO;1,111
23/10/1958 00:00;LIBRA;EURO;1,117
24/10/1958 00:00;LIBRA;EURO;1,065
25/10/1958 00:00;LIBRA;EURO;1,069
26/10/1958 00:00;LIBRA;EURO;1,086
27/10/1958 00:00;LIBRA;EURO;1,077
28/10/1958 00:00;LIBRA;EURO;1,142
29/10/1958 00:00;LIBRA;EURO;1,064
30/10/1958 00:00;LIBRA;EURO;1,069
31/10/1958 00:00;LIBRA;EURO;1,119
01/11/1958 00:00;LIBRA;EURO;1,125
02/11/1958 00:00;LIBRA;EURO;1,086
03/11/1958 00:00;LIBRA;EURO;1,09
04/11/1958 00:00;LIBRA;EURO;1,066
05/11/1958 00:00;LIBRA;EURO;1,077
06/11/1958 00:00;LIBRA;EURO;1,138
07/11/1958 00:00;LIBRA;EURO;1,136
08/11/1958 00:00;LIBRA;EURO;1,131
09/11/1958 00:00;LIBRA;EURO;1,127
10/11/1958 00:00;LIBRA;EURO;1,055
11/11/1958 00:00;LIBRA;EURO;1,128
12/11/1958 00:00;LIBRA;EURO;1,089
13/11/1958 00:00;LIBRA;EURO;1,136
14/11/1958 00:00;LIBRA;EURO;1,132
15/11/1958 00:00;LIBRA;EURO;1,127
16/11/1958 00:00;LIBRA;EURO;1,063
17/11/1958 00:00;LIBRA;EURO;1,119
18/11/1958 00:00;LIBRA;EURO;1,147
19/11/1958 00:00;LIBRA;EURO;1,139
20/11/1958 00:00;LIBRA;EURO;1,146
21/11/1958 00:00;LIBRA;EURO;1,072
22/11/1958 00:00;LIBRA;EURO;1,065
23/11/1958 00:00;LIBRA;EURO;1,101
24/11/1958 00:00;LIBRA;EURO;1,051
25/11/1958 00:00;LIBRA;EURO;1,092
26/11/1958 00:00;LIBRA;EURO;1,054
27/11/1958 00:00;LIBRA;EURO;1,133
28/11/1958 00:00;LIBRA;EURO;1,078
29/11/1958 00:00;LIBRA;EURO;1,075
30/11/1958 00:00;LIBRA;EURO;1,079
01/12/1958 00:00;LIBRA;EURO;1,076
02/12/1958 00:00;LIBRA;EURO;1,087
03/12/1958 00:00;LIBRA;EURO;1,114
04/12/1958 00:00;LIBRA;EURO;1,095
05/12/1958 00:00;LIBRA;EURO;1,092
06/12/1958 00:00;LIBRA;EURO;1,108
07/12/1958 00:00;LIBRA;EURO;1,062
08/12/1958 00:00;LIBRA;EURO;1,119
09/12/1958 00:00;LIBRA;EURO;1,052
10/12/1958 00:00;LIBRA;EURO;1,11
11/12/1958 00:00;LIBRA;EURO;1,079
12/12/1958 00:00;LIBRA;EURO;1,095
13/12/1958 00:00;LIBRA;EURO;1,105
14/12/1958 00:00;LIBRA;EURO;1,114
15/12/1958 00:00;LIBRA;EURO;1,132
16/12/1958 00:00;LIBRA;EURO;1,094
17/12/1958 00:00;LIBRA;EURO;1,065
18/12/1958 00:00;LIBRA;EURO;1,051
19/12/1958 00:00;LIBRA;EURO;1,093
20/12/1958 00:00;LIBRA;EURO;1,141
21/12/1958 00:00;LIBRA;EURO;1,1
22/12/1958 00:00;LIBRA;EURO;1,072
23/12/1958 00:00;LIBRA;EURO;1,069
24/12/1958 00:00;LIBRA;EURO;1,088
25/12/1958 00:00;LIBRA;EURO;1,095
26/12/1958 00:00;LIBRA;EURO;1,13
27/12/1958 00:00;LIBRA;EURO;1,132
28/12/1958 00:00;LIBRA;EURO;1,121
29/12/1958 00:00;LIBRA;EURO;1,085
30/12/1958 00:00;LIBRA;EURO;1,116
31/12/1958 00:00;LIBRA;EURO;1,076
01/01/1959 00:00;LIBRA;EURO;1,129
02/01/1959 00:00;LIBRA;EURO;1,119
03/01/1959 00:00;LIBRA;EURO;1,052
04/01/1959 00:00;LIBRA;EURO;1,149
05/01/1959 00:00;LIBRA;EURO;1,106
06/01/1959 00:00;LIBRA;EURO;1,149
07/01/1959 00:00;LIBRA;EURO;1,073
08/01/1959 00:00;LIBRA;EURO;1,112
09/01/1959 00:00;LIBRA;EURO;1,115
10/01/1959 00:00;LIBRA;EURO;1,109
11/01/1959 00:00;LIBRA;EURO;1,095
12/01/1959 00:00;LIBRA;EURO;1,071
13/01/1959 00:00;LIBRA;EURO;1,138
14/01/1959 00:00;LIBRA;EURO;1,123
15/01/1959 00:00;LIBRA;EURO;1,071
16/01/1959 00:00;LIBRA;EURO;1,062
17/01/1959 00:00;LIBRA;EURO;1,075
18/01/1959 00:00;LIBRA;EURO;1,077
19/01/1959 00:00;LIBRA;EURO;1,107
20/01/1959 00:00;LIBRA;EURO;1,05
21/01/1959 00:00;LIBRA;EURO;1,107
22/01/1959 00:00;LIBRA;EURO;1,103
23/01/1959 00:00;LIBRA;EURO;1,112
24/01/1959 00:00;LIBRA;EURO;1,078
25/01/1959 00:00;LIBRA;EURO;1,064
26/01/1959 00:00;LIBRA;EURO;1,054
27/01/1959 00:00;LIBRA;EURO;1,107
28/01/1959 00:00;LIBRA;EURO;1,104
29/01/1959 00:00;LIBRA;EURO;1,087
30/01/1959 00:00;LIBRA;EURO;1,054
31/01/1959 00:00;LIBRA;EURO;1,082
01/02/1959 00:00;LIBRA;EURO;1,141
02/02/1959 00:00;LIBRA;EURO;1,13
03/02/1959 00:00;LIBRA;EURO;1,068
04/02/1959 00:00;LIBRA;EURO;1,099
05/02/1959 00:00;LIBRA;EURO;1,083
06/02/1959 00:00;LIBRA;EURO;1,138
07/02/1959 00:00;LIBRA;EURO;1,102
08/02/1959 00:00;LIBRA;EURO;1,139
09/02/1959 00:00;LIBRA;EURO;1,14
10/02/1959 00:00;LIBRA;EURO;1,102
11/02/1959 00:00;LIBRA;EURO;1,123
12/02/1959 00:00;LIBRA;EURO;1,054
13/02/1959 00:00;LIBRA;EURO;1,073
14/02/1959 00:00;LIBRA;EURO;1,056
15/02/1959 00:00;LIBRA;EURO;1,067
16/02/1959 00:00;LIBRA;EURO;1,138
17/02/1959 00:00;LIBRA;EURO;1,106
18/02/1959 00:00;LIBRA;EURO;1,111
19/02/1959 00:00;LIBRA;EURO;1,147
20/02/1959 00:00;LIBRA;EURO;1,087
21/02/1959 00:00;LIBRA;EURO;1,063
22/02/1959 00:00;LIBRA;EURO;1,12
23/02/1959 00:00;LIBRA;EURO;1,072
24/02/1959 00:00;LIBRA;EURO;1,106
25/02/1959 00:00;LIBRA;EURO;1,115
26/02/1959 00:00;LIBRA;EURO;1,072
27/02/1959 00:00;LIBRA;EURO;1,113
28/02/1959 00:00;LIBRA;EURO;1,111
01/03/1959 00:00;LIBRA;EURO;1,053
02/03/1959 00:00;LIBRA;EURO;1,097
03/03/1959 00:00;LIBRA;EURO;1,134
04/03/1959 00:00;LIBRA;EURO;1,127
05/03/1959 00:00;LIBRA;EURO;1,135
06/03/1959 00:00;LIBRA;EURO;1,147
07/03/1959 00:00;LIBRA;EURO;1,098
08/03/1959 00:00;LIBRA;EURO;1,081
09/03/1959 00:00;LIBRA;EURO;1,129
10/03/1959 00:00;LIBRA;EURO;1,137
11/03/1959 00:00;LIBRA;EURO;1,134
12/03/1959 00:00;LIBRA;EURO;1,112
13/03/1959 00:00;LIBRA;EURO;1,057
14/03/1959 00:00;LIBRA;EURO;1,067
15/03/1959 00:00;LIBRA;EURO;1,125
16/03/1959 00:00;LIBRA;EURO;1,15
17/03/1959 00:00;LIBRA;EURO;1,122
18/03/1959 00:00;LIBRA;EURO;1,064
19/03/1959 00:00;LIBRA;EURO;1,087
20/03/1959 00:00;LIBRA;EURO;1,119
21/03/1959 00:00;LIBRA;EURO;1,057
22/03/1959 00:00;LIBRA;EURO;1,099
23/03/1959 00:00;LIBRA;EURO;1,064
24/03/1959 00:00;LIBRA;EURO;1,051
25/03/1959 00:00;LIBRA;EURO;1,081
26/03/1959 00:00;LIBRA;EURO;1,069
27/03/1959 00:00;LIBRA;EURO;1,075
28/03/1959 00:00;LIBRA;EURO;1,15
29/03/1959 00:00;LIBRA;EURO;1,117
30/03/1959 00:00;LIBRA;EURO;1,05
31/03/1959 00:00;LIBRA;EURO;1,076
01/04/1959 00:00;LIBRA;EURO;1,105
02/04/1959 00:00;LIBRA;EURO;1,103
03/04/1959 00:00;LIBRA;EURO;1,088
04/04/1959 00:00;LIBRA;EURO;1,141
05/04/1959 00:00;LIBRA;EURO;1,066
06/04/1959 00:00;LIBRA;EURO;1,095
07/04/1959 00:00;LIBRA;EURO;1,076
08/04/1959 00:00;LIBRA;EURO;1,12
09/04/1959 00:00;LIBRA;EURO;1,116
10/04/1959 00:00;LIBRA;EURO;1,139
11/04/1959 00:00;LIBRA;EURO;1,079
12/04/1959 00:00;LIBRA;EURO;1,131
13/04/1959 00:00;LIBRA;EURO;1,102
14/04/1959 00:00;LIBRA;EURO;1,092
15/04/1959 00:00;LIBRA;EURO;1,136
16/04/1959 00:00;LIBRA;EURO;1,138
17/04/1959 00:00;LIBRA;EURO;1,135
18/04/1959 00:00;LIBRA;EURO;1,096
19/04/1959 00:00;LIBRA;EURO;1,083
20/04/1959 00:00;LIBRA;EURO;1,121
21/04/1959 00:00;LIBRA;EURO;1,085
22/04/1959 00:00;LIBRA;EURO;1,098
23/04/1959 00:00;LIBRA;EURO;1,111
24/04/1959 00:00;LIBRA;EURO;1,128
25/04/1959 00:00;LIBRA;EURO;1,053
26/04/1959 00:00;LIBRA;EURO;1,107
27/04/1959 00:00;LIBRA;EURO;1,147
28/04/1959 00:00;LIBRA;EURO;1,09
29/04/1959 00:00;LIBRA;EURO;1,116
30/04/1959 00:00;LIBRA;EURO;1,067
01/05/1959 00:00;LIBRA;EURO;1,143
02/05/1959 00:00;LIBRA;EURO;1,106
03/05/1959 00:00;LIBRA;EURO;1,059
04/05/1959 00:00;LIBRA;EURO;1,125
05/05/1959 00:00;LIBRA;EURO;1,107
06/05/1959 00:00;LIBRA;EURO;1,103
07/05/1959 00:00;LIBRA;EURO;1,114
08/05/1959 00:00;LIBRA;EURO;1,057
09/05/1959 00:00;LIBRA;EURO;1,138
10/05/1959 00:00;LIBRA;EURO;1,096
11/05/1959 00:00;LIBRA;EURO;1,136
12/05/1959 00:00;LIBRA;EURO;1,071
13/05/1959 00:00;LIBRA;EURO;1,051
14/05/1959 00:00;LIBRA;EURO;1,109
15/05/1959 00:00;LIBRA;EURO;1,091
16/05/1959 00:00;LIBRA;EURO;1,108
17/05/1959 00:00;LIBRA;EURO;1,104
18/05/1959 00:00;LIBRA;EURO;1,055
19/05/1959 00:00;LIBRA;EURO;1,123
20/05/1959 00:00;LIBRA;EURO;1,05
21/05/1959 00:00;LIBRA;EURO;1,084
22/05/1959 00:00;LIBRA;EURO;1,134
23/05/1959 00:00;LIBRA;EURO;1,125
24/05/1959 00:00;LIBRA;EURO;1,1
25/05/1959 00:00;LIBRA;EURO;1,098
26/05/1959 00:00;LIBRA;EURO;1,15
27/05/1959 00:00;LIBRA;EURO;1,084
28/05/1959 00:00;LIBRA;EURO;1,128
29/05/1959 00:00;LIBRA;EURO;1,121
30/05/1959 00:00;LIBRA;EURO;1,145
31/05/1959 00:00;LIBRA;EURO;1,078
01/06/1959 00:00;LIBRA;EURO;1,147
02/06/1959 00:00;LIBRA;EURO;1,057
03/06/1959 00:00;LIBRA;EURO;1,063
04/06/1959 00:00;LIBRA;EURO;1,114
05/06/1959 00:00;LIBRA;EURO;1,147
06/06/1959 00:00;LIBRA;EURO;1,087
07/06/1959 00:00;LIBRA;EURO;1,12
08/06/1959 00:00;LIBRA;EURO;1,132
09/06/1959 00:00;LIBRA;EURO;1,052
10/06/1959 00:00;LIBRA;EURO;1,1
11/06/1959 00:00;LIBRA;EURO;1,133
12/06/1959 00:00;LIBRA;EURO;1,077
13/06/1959 00:00;LIBRA;EURO;1,083
14/06/1959 00:00;LIBRA;EURO;1,13
15/06/1959 00:00;LIBRA;EURO;1,104
16/06/1959 00:00;LIBRA;EURO;1,09
17/06/1959 00:00;LIBRA;EURO;1,113
18/06/1959 00:00;LIBRA;EURO;1,074
19/06/1959 00:00;LIBRA;EURO;1,052
20/06/1959 00:00;LIBRA;EURO;1,108
21/06/1959 00:00;LIBRA;EURO;1,091
22/06/1959 00:00;LIBRA;EURO;1,067
23/06/1959 00:00;LIBRA;EURO;1,08
24/06/1959 00:00;LIBRA;EURO;1,079
25/06/1959 00:00;LIBRA;EURO;1,128
26/06/1959 00:00;LIBRA;EURO;1,135
27/06/1959 00:00;LIBRA;EURO;1,073
28/06/1959 00:00;LIBRA;EURO;1,129
29/06/1959 00:00;LIBRA;EURO;1,07
30/06/1959 00:00;LIBRA;EURO;1,06
01/07/1959 00:00;LIBRA;EURO;1,065
02/07/1959 00:00;LIBRA;EURO;1,121
03/07/1959 00:00;LIBRA;EURO;1,09
04/07/1959 00:00;LIBRA;EURO;1,15
05/07/1959 00:00;LIBRA;EURO;1,14
06/07/1959 00:00;LIBRA;EURO;1,055
07/07/1959 00:00;LIBRA;EURO;1,135
08/07/1959 00:00;LIBRA;EURO;1,12
09/07/1959 00:00;LIBRA;EURO;1,086
10/07/1959 00:00;LIBRA;EURO;1,143
11/07/1959 00:00;LIBRA;EURO;1,121
12/07/1959 00:00;LIBRA;EURO;1,053
13/07/1959 00:00;LIBRA;EURO;1,053
14/07/1959 00:00;LIBRA;EURO;1,081
15/07/1959 00:00;LIBRA;EURO;1,117
16/07/1959 00:00;LIBRA;EURO;1,079
17/07/1959 00:00;LIBRA;EURO;1,135
18/07/1959 00:00;LIBRA;EURO;1,097
19/07/1959 00:00;LIBRA;EURO;1,102
20/07/1959 00:00;LIBRA;EURO;1,099
21/07/1959 00:00;LIBRA;EURO;1,082
22/07/1959 00:00;LIBRA;EURO;1,126
23/07/1959 00:00;LIBRA;EURO;1,066
24/07/1959 00:00;LIBRA;EURO;1,082
25/07/1959 00:00;LIBRA;EURO;1,137
26/07/1959 00:00;LIBRA;EURO;1,052
27/07/1959 00:00;LIBRA;EURO;1,057
28/07/1959 00:00;LIBRA;EURO;1,066
29/07/1959 00:00;LIBRA;EURO;1,142
30/07/1959 00:00;LIBRA;EURO;1,088
31/07/1959 00:00;LIBRA;EURO;1,116
01/08/1959 00:00;LIBRA;EURO;1,055
02/08/1959 00:00;LIBRA;EURO;1,138
03/08/1959 00:00;LIBRA;EURO;1,112
04/08/1959 00:00;LIBRA;EURO;1,085
05/08/1959 00:00;LIBRA;EURO;1,122
06/08/1959 00:00;LIBRA;EURO;1,084
07/08/1959 00:00;LIBRA;EURO;1,087
08/08/1959 00:00;LIBRA;EURO;1,13
09/08/1959 00:00;LIBRA;EURO;1,093
10/08/1959 00:00;LIBRA;EURO;1,144
11/08/1959 00:00;LIBRA;EURO;1,057
12/08/1959 00:00;LIBRA;EURO;1,146
13/08/1959 00:00;LIBRA;EURO;1,097
14/08/1959 00:00;LIBRA;EURO;1,13
15/08/1959 00:00;LIBRA;EURO;1,07
16/08/1959 00:00;LIBRA;EURO;1,05
17/08/1959 00:00;LIBRA;EURO;1,05
18/08/1959 00:00;LIBRA;EURO;1,139
19/08/1959 00:00;LIBRA;EURO;1,125
20/08/1959 00:00;LIBRA;EURO;1,095
21/08/1959 00:00;LIBRA;EURO;1,104
22/08/1959 00:00;LIBRA;EURO;1,12
23/08/1959 00:00;LIBRA;EURO;1,122
24/08/1959 00:00;LIBRA;EURO;1,127
25/08/1959 00:00;LIBRA;EURO;1,053
26/08/1959 00:00;LIBRA;EURO;1,057
27/08/1959 00:00;LIBRA;EURO;1,142
28/08/1959 00:00;LIBRA;EURO;1,106
29/08/1959 00:00;LIBRA;EURO;1,124
30/08/1959 00:00;LIBRA;EURO;1,114
31/08/1959 00:00;LIBRA;EURO;1,09
01/09/1959 00:00;LIBRA;EURO;1,082
02/09/1959 00:00;LIBRA;EURO;1,067
03/09/1959 00:00;LIBRA;EURO;1,117
04/09/1959 00:00;LIBRA;EURO;1,145
05/09/1959 00:00;LIBRA;EURO;1,102
06/09/1959 00:00;LIBRA;EURO;1,082
07/09/1959 00:00;LIBRA;EURO;1,106
08/09/1959 00:00;LIBRA;EURO;1,072
09/09/1959 00:00;LIBRA;EURO;1,063
10/09/1959 00:00;LIBRA;EURO;1,078
11/09/1959 00:00;LIBRA;EURO;1,129
12/09/1959 00:00;LIBRA;EURO;1,129
13/09/1959 00:00;LIBRA;EURO;1,094
14/09/1959 00:00;LIBRA;EURO;1,099
15/09/1959 00:00;LIBRA;EURO;1,089
16/09/1959 00:00;LIBRA;EURO;1,074
17/09/1959 00:00;LIBRA;EURO;1,146
18/09/1959 00:00;LIBRA;EURO;1,116
19/09/1959 00:00;LIBRA;EURO;1,135
20/09/1959 00:00;LIBRA;EURO;1,078
21/09/1959 00:00;LIBRA;EURO;1,109
22/09/1959 00:00;LIBRA;EURO;1,074
23/09/1959 00:00;LIBRA;EURO;1,083
24/09/1959 00:00;LIBRA;EURO;1,055
25/09/1959 00:00;LIBRA;EURO;1,126
26/09/1959 00:00;LIBRA;EURO;1,054
27/09/1959 00:00;LIBRA;EURO;1,146
28/09/1959 00:00;LIBRA;EURO;1,099
29/09/1959 00:00;LIBRA;EURO;1,082
30/09/1959 00:00;LIBRA;EURO;1,092
01/10/1959 00:00;LIBRA;EURO;1,128
02/10/1959 00:00;LIBRA;EURO;1,113
03/10/1959 00:00;LIBRA;EURO;1,117
04/10/1959 00:00;LIBRA;EURO;1,059
