PK_Date;Moeda_Origem;Moeda_Destino;Exchange_Rate
05/09/1953 00:00;EURO;LIBRA;0,888
06/09/1953 00:00;EURO;LIBRA;0,898
07/09/1953 00:00;EURO;LIBRA;0,882
08/09/1953 00:00;EURO;LIBRA;0,909
09/09/1953 00:00;EURO;LIBRA;0,892
10/09/1953 00:00;EURO;LIBRA;0,918
11/09/1953 00:00;EURO;LIBRA;0,919
12/09/1953 00:00;EURO;LIBRA;0,883
13/09/1953 00:00;EURO;LIBRA;0,919
14/09/1953 00:00;EURO;LIBRA;0,892
15/09/1953 00:00;EURO;LIBRA;0,893
16/09/1953 00:00;EURO;LIBRA;0,912
17/09/1953 00:00;EURO;LIBRA;0,886
18/09/1953 00:00;EURO;LIBRA;0,887
19/09/1953 00:00;EURO;LIBRA;0,916
20/09/1953 00:00;EURO;LIBRA;0,893
21/09/1953 00:00;EURO;LIBRA;0,906
22/09/1953 00:00;EURO;LIBRA;0,882
23/09/1953 00:00;EURO;LIBRA;0,894
24/09/1953 00:00;EURO;LIBRA;0,917
25/09/1953 00:00;EURO;LIBRA;0,906
26/09/1953 00:00;EURO;LIBRA;0,901
27/09/1953 00:00;EURO;LIBRA;0,92
28/09/1953 00:00;EURO;LIBRA;0,9
29/09/1953 00:00;EURO;LIBRA;0,882
30/09/1953 00:00;EURO;LIBRA;0,911
01/10/1953 00:00;EURO;LIBRA;0,885
02/10/1953 00:00;EURO;LIBRA;0,894
03/10/1953 00:00;EURO;LIBRA;0,908
04/10/1953 00:00;EURO;LIBRA;0,919
05/10/1953 00:00;EURO;LIBRA;0,918
06/10/1953 00:00;EURO;LIBRA;0,898
07/10/1953 00:00;EURO;LIBRA;0,904
08/10/1953 00:00;EURO;LIBRA;0,912
09/10/1953 00:00;EURO;LIBRA;0,887
10/10/1953 00:00;EURO;LIBRA;0,884
11/10/1953 00:00;EURO;LIBRA;0,891
12/10/1953 00:00;EURO;LIBRA;0,889
13/10/1953 00:00;EURO;LIBRA;0,88
14/10/1953 00:00;EURO;LIBRA;0,906
15/10/1953 00:00;EURO;LIBRA;0,889
16/10/1953 00:00;EURO;LIBRA;0,905
17/10/1953 00:00;EURO;LIBRA;0,88
18/10/1953 00:00;EURO;LIBRA;0,913
19/10/1953 00:00;EURO;LIBRA;0,884
20/10/1953 00:00;EURO;LIBRA;0,892
21/10/1953 00:00;EURO;LIBRA;0,909
22/10/1953 00:00;EURO;LIBRA;0,891
23/10/1953 00:00;EURO;LIBRA;0,885
24/10/1953 00:00;EURO;LIBRA;0,914
25/10/1953 00:00;EURO;LIBRA;0,911
26/10/1953 00:00;EURO;LIBRA;0,909
27/10/1953 00:00;EURO;LIBRA;0,893
28/10/1953 00:00;EURO;LIBRA;0,918
29/10/1953 00:00;EURO;LIBRA;0,906
30/10/1953 00:00;EURO;LIBRA;0,9
31/10/1953 00:00;EURO;LIBRA;0,909
01/11/1953 00:00;EURO;LIBRA;0,918
02/11/1953 00:00;EURO;LIBRA;0,899
03/11/1953 00:00;EURO;LIBRA;0,908
04/11/1953 00:00;EURO;LIBRA;0,896
05/11/1953 00:00;EURO;LIBRA;0,915
06/11/1953 00:00;EURO;LIBRA;0,911
07/11/1953 00:00;EURO;LIBRA;0,903
08/11/1953 00:00;EURO;LIBRA;0,896
09/11/1953 00:00;EURO;LIBRA;0,887
10/11/1953 00:00;EURO;LIBRA;0,894
11/11/1953 00:00;EURO;LIBRA;0,884
12/11/1953 00:00;EURO;LIBRA;0,89
13/11/1953 00:00;EURO;LIBRA;0,917
14/11/1953 00:00;EURO;LIBRA;0,912
15/11/1953 00:00;EURO;LIBRA;0,914
16/11/1953 00:00;EURO;LIBRA;0,896
17/11/1953 00:00;EURO;LIBRA;0,917
18/11/1953 00:00;EURO;LIBRA;0,919
19/11/1953 00:00;EURO;LIBRA;0,909
20/11/1953 00:00;EURO;LIBRA;0,905
21/11/1953 00:00;EURO;LIBRA;0,894
22/11/1953 00:00;EURO;LIBRA;0,916
23/11/1953 00:00;EURO;LIBRA;0,916
24/11/1953 00:00;EURO;LIBRA;0,894
25/11/1953 00:00;EURO;LIBRA;0,908
26/11/1953 00:00;EURO;LIBRA;0,894
27/11/1953 00:00;EURO;LIBRA;0,885
28/11/1953 00:00;EURO;LIBRA;0,905
29/11/1953 00:00;EURO;LIBRA;0,886
30/11/1953 00:00;EURO;LIBRA;0,882
01/12/1953 00:00;EURO;LIBRA;0,889
02/12/1953 00:00;EURO;LIBRA;0,882
03/12/1953 00:00;EURO;LIBRA;0,892
04/12/1953 00:00;EURO;LIBRA;0,913
05/12/1953 00:00;EURO;LIBRA;0,899
06/12/1953 00:00;EURO;LIBRA;0,913
07/12/1953 00:00;EURO;LIBRA;0,916
08/12/1953 00:00;EURO;LIBRA;0,912
09/12/1953 00:00;EURO;LIBRA;0,902
10/12/1953 00:00;EURO;LIBRA;0,901
11/12/1953 00:00;EURO;LIBRA;0,91
12/12/1953 00:00;EURO;LIBRA;0,912
13/12/1953 00:00;EURO;LIBRA;0,901
14/12/1953 00:00;EURO;LIBRA;0,909
15/12/1953 00:00;EURO;LIBRA;0,887
16/12/1953 00:00;EURO;LIBRA;0,908
17/12/1953 00:00;EURO;LIBRA;0,919
18/12/1953 00:00;EURO;LIBRA;0,895
19/12/1953 00:00;EURO;LIBRA;0,89
20/12/1953 00:00;EURO;LIBRA;0,888
21/12/1953 00:00;EURO;LIBRA;0,916
22/12/1953 00:00;EURO;LIBRA;0,885
23/12/1953 00:00;EURO;LIBRA;0,918
24/12/1953 00:00;EURO;LIBRA;0,901
25/12/1953 00:00;EURO;LIBRA;0,901
26/12/1953 00:00;EURO;LIBRA;0,892
27/12/1953 00:00;EURO;LIBRA;0,881
28/12/1953 00:00;EURO;LIBRA;0,905
29/12/1953 00:00;EURO;LIBRA;0,891
30/12/1953 00:00;EURO;LIBRA;0,887
31/12/1953 00:00;EURO;LIBRA;0,892
01/01/1954 00:00;EURO;LIBRA;0,899
02/01/1954 00:00;EURO;LIBRA;0,911
03/01/1954 00:00;EURO;LIBRA;0,911
04/01/1954 00:00;EURO;LIBRA;0,904
05/01/1954 00:00;EURO;LIBRA;0,887
06/01/1954 00:00;EURO;LIBRA;0,912
07/01/1954 00:00;EURO;LIBRA;0,898
08/01/1954 00:00;EURO;LIBRA;0,896
09/01/1954 00:00;EURO;LIBRA;0,905
10/01/1954 00:00;EURO;LIBRA;0,89
11/01/1954 00:00;EURO;LIBRA;0,896
12/01/1954 00:00;EURO;LIBRA;0,919
13/01/1954 00:00;EURO;LIBRA;0,903
14/01/1954 00:00;EURO;LIBRA;0,884
15/01/1954 00:00;EURO;LIBRA;0,882
16/01/1954 00:00;EURO;LIBRA;0,884
17/01/1954 00:00;EURO;LIBRA;0,918
18/01/1954 00:00;EURO;LIBRA;0,915
19/01/1954 00:00;EURO;LIBRA;0,905
20/01/1954 00:00;EURO;LIBRA;0,911
21/01/1954 00:00;EURO;LIBRA;0,894
22/01/1954 00:00;EURO;LIBRA;0,883
23/01/1954 00:00;EURO;LIBRA;0,905
24/01/1954 00:00;EURO;LIBRA;0,892
25/01/1954 00:00;EURO;LIBRA;0,897
26/01/1954 00:00;EURO;LIBRA;0,907
27/01/1954 00:00;EURO;LIBRA;0,91
28/01/1954 00:00;EURO;LIBRA;0,909
29/01/1954 00:00;EURO;LIBRA;0,92
30/01/1954 00:00;EURO;LIBRA;0,896
31/01/1954 00:00;EURO;LIBRA;0,888
01/02/1954 00:00;EURO;LIBRA;0,897
02/02/1954 00:00;EURO;LIBRA;0,905
03/02/1954 00:00;EURO;LIBRA;0,903
04/02/1954 00:00;EURO;LIBRA;0,889
05/02/1954 00:00;EURO;LIBRA;0,889
06/02/1954 00:00;EURO;LIBRA;0,899
07/02/1954 00:00;EURO;LIBRA;0,892
08/02/1954 00:00;EURO;LIBRA;0,897
09/02/1954 00:00;EURO;LIBRA;0,895
10/02/1954 00:00;EURO;LIBRA;0,899
11/02/1954 00:00;EURO;LIBRA;0,919
12/02/1954 00:00;EURO;LIBRA;0,906
13/02/1954 00:00;EURO;LIBRA;0,89
14/02/1954 00:00;EURO;LIBRA;0,915
15/02/1954 00:00;EURO;LIBRA;0,901
16/02/1954 00:00;EURO;LIBRA;0,896
17/02/1954 00:00;EURO;LIBRA;0,896
18/02/1954 00:00;EURO;LIBRA;0,885
19/02/1954 00:00;EURO;LIBRA;0,884
20/02/1954 00:00;EURO;LIBRA;0,917
21/02/1954 00:00;EURO;LIBRA;0,917
22/02/1954 00:00;EURO;LIBRA;0,898
23/02/1954 00:00;EURO;LIBRA;0,907
24/02/1954 00:00;EURO;LIBRA;0,893
25/02/1954 00:00;EURO;LIBRA;0,904
26/02/1954 00:00;EURO;LIBRA;0,904
27/02/1954 00:00;EURO;LIBRA;0,906
28/02/1954 00:00;EURO;LIBRA;0,888
01/03/1954 00:00;EURO;LIBRA;0,892
02/03/1954 00:00;EURO;LIBRA;0,908
03/03/1954 00:00;EURO;LIBRA;0,89
04/03/1954 00:00;EURO;LIBRA;0,912
05/03/1954 00:00;EURO;LIBRA;0,915
06/03/1954 00:00;EURO;LIBRA;0,894
07/03/1954 00:00;EURO;LIBRA;0,886
08/03/1954 00:00;EURO;LIBRA;0,92
09/03/1954 00:00;EURO;LIBRA;0,882
10/03/1954 00:00;EURO;LIBRA;0,891
11/03/1954 00:00;EURO;LIBRA;0,892
12/03/1954 00:00;EURO;LIBRA;0,891
13/03/1954 00:00;EURO;LIBRA;0,908
14/03/1954 00:00;EURO;LIBRA;0,908
15/03/1954 00:00;EURO;LIBRA;0,881
16/03/1954 00:00;EURO;LIBRA;0,889
17/03/1954 00:00;EURO;LIBRA;0,904
18/03/1954 00:00;EURO;LIBRA;0,918
19/03/1954 00:00;EURO;LIBRA;0,885
20/03/1954 00:00;EURO;LIBRA;0,917
21/03/1954 00:00;EURO;LIBRA;0,915
22/03/1954 00:00;EURO;LIBRA;0,887
23/03/1954 00:00;EURO;LIBRA;0,89
24/03/1954 00:00;EURO;LIBRA;0,911
25/03/1954 00:00;EURO;LIBRA;0,882
26/03/1954 00:00;EURO;LIBRA;0,913
27/03/1954 00:00;EURO;LIBRA;0,892
28/03/1954 00:00;EURO;LIBRA;0,902
29/03/1954 00:00;EURO;LIBRA;0,88
30/03/1954 00:00;EURO;LIBRA;0,89
31/03/1954 00:00;EURO;LIBRA;0,887
01/04/1954 00:00;EURO;LIBRA;0,886
02/04/1954 00:00;EURO;LIBRA;0,897
03/04/1954 00:00;EURO;LIBRA;0,913
04/04/1954 00:00;EURO;LIBRA;0,9
05/04/1954 00:00;EURO;LIBRA;0,902
06/04/1954 00:00;EURO;LIBRA;0,915
07/04/1954 00:00;EURO;LIBRA;0,881
08/04/1954 00:00;EURO;LIBRA;0,906
09/04/1954 00:00;EURO;LIBRA;0,894
10/04/1954 00:00;EURO;LIBRA;0,91
11/04/1954 00:00;EURO;LIBRA;0,917
12/04/1954 00:00;EURO;LIBRA;0,917
13/04/1954 00:00;EURO;LIBRA;0,893
14/04/1954 00:00;EURO;LIBRA;0,914
15/04/1954 00:00;EURO;LIBRA;0,918
16/04/1954 00:00;EURO;LIBRA;0,91
17/04/1954 00:00;EURO;LIBRA;0,917
18/04/1954 00:00;EURO;LIBRA;0,9
19/04/1954 00:00;EURO;LIBRA;0,894
20/04/1954 00:00;EURO;LIBRA;0,888
21/04/1954 00:00;EURO;LIBRA;0,892
22/04/1954 00:00;EURO;LIBRA;0,907
23/04/1954 00:00;EURO;LIBRA;0,918
24/04/1954 00:00;EURO;LIBRA;0,897
25/04/1954 00:00;EURO;LIBRA;0,915
26/04/1954 00:00;EURO;LIBRA;0,887
27/04/1954 00:00;EURO;LIBRA;0,897
28/04/1954 00:00;EURO;LIBRA;0,885
29/04/1954 00:00;EURO;LIBRA;0,891
30/04/1954 00:00;EURO;LIBRA;0,895
01/05/1954 00:00;EURO;LIBRA;0,914
02/05/1954 00:00;EURO;LIBRA;0,907
03/05/1954 00:00;EURO;LIBRA;0,899
04/05/1954 00:00;EURO;LIBRA;0,881
05/05/1954 00:00;EURO;LIBRA;0,905
06/05/1954 00:00;EURO;LIBRA;0,907
07/05/1954 00:00;EURO;LIBRA;0,885
08/05/1954 00:00;EURO;LIBRA;0,9
09/05/1954 00:00;EURO;LIBRA;0,918
10/05/1954 00:00;EURO;LIBRA;0,917
11/05/1954 00:00;EURO;LIBRA;0,911
12/05/1954 00:00;EURO;LIBRA;0,917
13/05/1954 00:00;EURO;LIBRA;0,909
14/05/1954 00:00;EURO;LIBRA;0,895
15/05/1954 00:00;EURO;LIBRA;0,897
16/05/1954 00:00;EURO;LIBRA;0,919
17/05/1954 00:00;EURO;LIBRA;0,896
18/05/1954 00:00;EURO;LIBRA;0,906
19/05/1954 00:00;EURO;LIBRA;0,904
20/05/1954 00:00;EURO;LIBRA;0,897
21/05/1954 00:00;EURO;LIBRA;0,886
22/05/1954 00:00;EURO;LIBRA;0,888
23/05/1954 00:00;EURO;LIBRA;0,905
24/05/1954 00:00;EURO;LIBRA;0,883
25/05/1954 00:00;EURO;LIBRA;0,886
26/05/1954 00:00;EURO;LIBRA;0,92
27/05/1954 00:00;EURO;LIBRA;0,917
28/05/1954 00:00;EURO;LIBRA;0,91
29/05/1954 00:00;EURO;LIBRA;0,88
30/05/1954 00:00;EURO;LIBRA;0,911
31/05/1954 00:00;EURO;LIBRA;0,908
01/06/1954 00:00;EURO;LIBRA;0,916
02/06/1954 00:00;EURO;LIBRA;0,903
03/06/1954 00:00;EURO;LIBRA;0,901
04/06/1954 00:00;EURO;LIBRA;0,882
05/06/1954 00:00;EURO;LIBRA;0,889
06/06/1954 00:00;EURO;LIBRA;0,914
07/06/1954 00:00;EURO;LIBRA;0,893
08/06/1954 00:00;EURO;LIBRA;0,898
09/06/1954 00:00;EURO;LIBRA;0,918
10/06/1954 00:00;EURO;LIBRA;0,884
11/06/1954 00:00;EURO;LIBRA;0,918
12/06/1954 00:00;EURO;LIBRA;0,911
13/06/1954 00:00;EURO;LIBRA;0,919
14/06/1954 00:00;EURO;LIBRA;0,918
15/06/1954 00:00;EURO;LIBRA;0,892
16/06/1954 00:00;EURO;LIBRA;0,907
17/06/1954 00:00;EURO;LIBRA;0,916
18/06/1954 00:00;EURO;LIBRA;0,908
19/06/1954 00:00;EURO;LIBRA;0,885
20/06/1954 00:00;EURO;LIBRA;0,898
21/06/1954 00:00;EURO;LIBRA;0,897
22/06/1954 00:00;EURO;LIBRA;0,909
23/06/1954 00:00;EURO;LIBRA;0,898
24/06/1954 00:00;EURO;LIBRA;0,912
25/06/1954 00:00;EURO;LIBRA;0,916
26/06/1954 00:00;EURO;LIBRA;0,906
27/06/1954 00:00;EURO;LIBRA;0,886
28/06/1954 00:00;EURO;LIBRA;0,89
29/06/1954 00:00;EURO;LIBRA;0,895
30/06/1954 00:00;EURO;LIBRA;0,881
01/07/1954 00:00;EURO;LIBRA;0,881
02/07/1954 00:00;EURO;LIBRA;0,902
03/07/1954 00:00;EURO;LIBRA;0,898
04/07/1954 00:00;EURO;LIBRA;0,892
05/07/1954 00:00;EURO;LIBRA;0,904
06/07/1954 00:00;EURO;LIBRA;0,892
07/07/1954 00:00;EURO;LIBRA;0,908
08/07/1954 00:00;EURO;LIBRA;0,888
09/07/1954 00:00;EURO;LIBRA;0,899
10/07/1954 00:00;EURO;LIBRA;0,914
11/07/1954 00:00;EURO;LIBRA;0,902
12/07/1954 00:00;EURO;LIBRA;0,918
13/07/1954 00:00;EURO;LIBRA;0,881
14/07/1954 00:00;EURO;LIBRA;0,896
15/07/1954 00:00;EURO;LIBRA;0,917
16/07/1954 00:00;EURO;LIBRA;0,913
17/07/1954 00:00;EURO;LIBRA;0,889
18/07/1954 00:00;EURO;LIBRA;0,917
19/07/1954 00:00;EURO;LIBRA;0,904
20/07/1954 00:00;EURO;LIBRA;0,898
21/07/1954 00:00;EURO;LIBRA;0,902
22/07/1954 00:00;EURO;LIBRA;0,901
23/07/1954 00:00;EURO;LIBRA;0,884
24/07/1954 00:00;EURO;LIBRA;0,894
25/07/1954 00:00;EURO;LIBRA;0,903
26/07/1954 00:00;EURO;LIBRA;0,899
27/07/1954 00:00;EURO;LIBRA;0,896
28/07/1954 00:00;EURO;LIBRA;0,884
29/07/1954 00:00;EURO;LIBRA;0,895
30/07/1954 00:00;EURO;LIBRA;0,919
31/07/1954 00:00;EURO;LIBRA;0,88
01/08/1954 00:00;EURO;LIBRA;0,89
02/08/1954 00:00;EURO;LIBRA;0,906
03/08/1954 00:00;EURO;LIBRA;0,918
04/08/1954 00:00;EURO;LIBRA;0,914
05/08/1954 00:00;EURO;LIBRA;0,886
06/08/1954 00:00;EURO;LIBRA;0,899
07/08/1954 00:00;EURO;LIBRA;0,9
08/08/1954 00:00;EURO;LIBRA;0,905
09/08/1954 00:00;EURO;LIBRA;0,903
10/08/1954 00:00;EURO;LIBRA;0,903
11/08/1954 00:00;EURO;LIBRA;0,918
12/08/1954 00:00;EURO;LIBRA;0,882
13/08/1954 00:00;EURO;LIBRA;0,888
14/08/1954 00:00;EURO;LIBRA;0,893
15/08/1954 00:00;EURO;LIBRA;0,884
16/08/1954 00:00;EURO;LIBRA;0,914
17/08/1954 00:00;EURO;LIBRA;0,893
18/08/1954 00:00;EURO;LIBRA;0,899
19/08/1954 00:00;EURO;LIBRA;0,907
20/08/1954 00:00;EURO;LIBRA;0,893
21/08/1954 00:00;EURO;LIBRA;0,896
22/08/1954 00:00;EURO;LIBRA;0,91
23/08/1954 00:00;EURO;LIBRA;0,915
24/08/1954 00:00;EURO;LIBRA;0,908
25/08/1954 00:00;EURO;LIBRA;0,882
26/08/1954 00:00;EURO;LIBRA;0,892
27/08/1954 00:00;EURO;LIBRA;0,887
28/08/1954 00:00;EURO;LIBRA;0,911
29/08/1954 00:00;EURO;LIBRA;0,885
30/08/1954 00:00;EURO;LIBRA;0,894
31/08/1954 00:00;EURO;LIBRA;0,907
01/09/1954 00:00;EURO;LIBRA;0,899
02/09/1954 00:00;EURO;LIBRA;0,912
03/09/1954 00:00;EURO;LIBRA;0,905
04/09/1954 00:00;EURO;LIBRA;0,888
05/09/1954 00:00;EURO;LIBRA;0,906
06/09/1954 00:00;EURO;LIBRA;0,885
07/09/1954 00:00;EURO;LIBRA;0,894
08/09/1954 00:00;EURO;LIBRA;0,898
09/09/1954 00:00;EURO;LIBRA;0,903
10/09/1954 00:00;EURO;LIBRA;0,914
11/09/1954 00:00;EURO;LIBRA;0,915
12/09/1954 00:00;EURO;LIBRA;0,882
13/09/1954 00:00;EURO;LIBRA;0,915
14/09/1954 00:00;EURO;LIBRA;0,919
15/09/1954 00:00;EURO;LIBRA;0,903
16/09/1954 00:00;EURO;LIBRA;0,882
17/09/1954 00:00;EURO;LIBRA;0,882
18/09/1954 00:00;EURO;LIBRA;0,889
19/09/1954 00:00;EURO;LIBRA;0,9
20/09/1954 00:00;EURO;LIBRA;0,905
21/09/1954 00:00;EURO;LIBRA;0,905
22/09/1954 00:00;EURO;LIBRA;0,901
23/09/1954 00:00;EURO;LIBRA;0,886
24/09/1954 00:00;EURO;LIBRA;0,892
25/09/1954 00:00;EURO;LIBRA;0,912
26/09/1954 00:00;EURO;LIBRA;0,895
27/09/1954 00:00;EURO;LIBRA;0,905
28/09/1954 00:00;EURO;LIBRA;0,889
29/09/1954 00:00;EURO;LIBRA;0,918
30/09/1954 00:00;EURO;LIBRA;0,92
01/10/1954 00:00;EURO;LIBRA;0,914
02/10/1954 00:00;EURO;LIBRA;0,906
03/10/1954 00:00;EURO;LIBRA;0,909
04/10/1954 00:00;EURO;LIBRA;0,913
05/10/1954 00:00;EURO;LIBRA;0,913
06/10/1954 00:00;EURO;LIBRA;0,895
07/10/1954 00:00;EURO;LIBRA;0,913
08/10/1954 00:00;EURO;LIBRA;0,913
09/10/1954 00:00;EURO;LIBRA;0,89
10/10/1954 00:00;EURO;LIBRA;0,911
11/10/1954 00:00;EURO;LIBRA;0,892
12/10/1954 00:00;EURO;LIBRA;0,886
13/10/1954 00:00;EURO;LIBRA;0,918
14/10/1954 00:00;EURO;LIBRA;0,896
15/10/1954 00:00;EURO;LIBRA;0,891
16/10/1954 00:00;EURO;LIBRA;0,892
17/10/1954 00:00;EURO;LIBRA;0,886
18/10/1954 00:00;EURO;LIBRA;0,908
19/10/1954 00:00;EURO;LIBRA;0,901
20/10/1954 00:00;EURO;LIBRA;0,913
21/10/1954 00:00;EURO;LIBRA;0,91
22/10/1954 00:00;EURO;LIBRA;0,887
23/10/1954 00:00;EURO;LIBRA;0,885
24/10/1954 00:00;EURO;LIBRA;0,907
25/10/1954 00:00;EURO;LIBRA;0,901
26/10/1954 00:00;EURO;LIBRA;0,918
27/10/1954 00:00;EURO;LIBRA;0,905
28/10/1954 00:00;EURO;LIBRA;0,896
29/10/1954 00:00;EURO;LIBRA;0,893
30/10/1954 00:00;EURO;LIBRA;0,908
31/10/1954 00:00;EURO;LIBRA;0,888
01/11/1954 00:00;EURO;LIBRA;0,892
02/11/1954 00:00;EURO;LIBRA;0,891
03/11/1954 00:00;EURO;LIBRA;0,907
04/11/1954 00:00;EURO;LIBRA;0,885
05/11/1954 00:00;EURO;LIBRA;0,891
06/11/1954 00:00;EURO;LIBRA;0,913
07/11/1954 00:00;EURO;LIBRA;0,907
08/11/1954 00:00;EURO;LIBRA;0,914
09/11/1954 00:00;EURO;LIBRA;0,895
10/11/1954 00:00;EURO;LIBRA;0,918
11/11/1954 00:00;EURO;LIBRA;0,918
12/11/1954 00:00;EURO;LIBRA;0,894
13/11/1954 00:00;EURO;LIBRA;0,901
14/11/1954 00:00;EURO;LIBRA;0,903
15/11/1954 00:00;EURO;LIBRA;0,909
16/11/1954 00:00;EURO;LIBRA;0,919
17/11/1954 00:00;EURO;LIBRA;0,91
18/11/1954 00:00;EURO;LIBRA;0,892
19/11/1954 00:00;EURO;LIBRA;0,905
20/11/1954 00:00;EURO;LIBRA;0,897
21/11/1954 00:00;EURO;LIBRA;0,886
22/11/1954 00:00;EURO;LIBRA;0,92
23/11/1954 00:00;EURO;LIBRA;0,896
24/11/1954 00:00;EURO;LIBRA;0,916
25/11/1954 00:00;EURO;LIBRA;0,903
26/11/1954 00:00;EURO;LIBRA;0,892
27/11/1954 00:00;EURO;LIBRA;0,913
28/11/1954 00:00;EURO;LIBRA;0,884
29/11/1954 00:00;EURO;LIBRA;0,914
30/11/1954 00:00;EURO;LIBRA;0,89
01/12/1954 00:00;EURO;LIBRA;0,897
02/12/1954 00:00;EURO;LIBRA;0,907
03/12/1954 00:00;EURO;LIBRA;0,894
04/12/1954 00:00;EURO;LIBRA;0,918
05/12/1954 00:00;EURO;LIBRA;0,904
06/12/1954 00:00;EURO;LIBRA;0,907
07/12/1954 00:00;EURO;LIBRA;0,895
08/12/1954 00:00;EURO;LIBRA;0,884
09/12/1954 00:00;EURO;LIBRA;0,884
10/12/1954 00:00;EURO;LIBRA;0,889
11/12/1954 00:00;EURO;LIBRA;0,911
12/12/1954 00:00;EURO;LIBRA;0,916
13/12/1954 00:00;EURO;LIBRA;0,913
14/12/1954 00:00;EURO;LIBRA;0,889
15/12/1954 00:00;EURO;LIBRA;0,91
16/12/1954 00:00;EURO;LIBRA;0,898
17/12/1954 00:00;EURO;LIBRA;0,898
18/12/1954 00:00;EURO;LIBRA;0,894
19/12/1954 00:00;EURO;LIBRA;0,9
20/12/1954 00:00;EURO;LIBRA;0,904
21/12/1954 00:00;EURO;LIBRA;0,889
22/12/1954 00:00;EURO;LIBRA;0,919
23/12/1954 00:00;EURO;LIBRA;0,907
24/12/1954 00:00;EURO;LIBRA;0,898
25/12/1954 00:00;EURO;LIBRA;0,899
26/12/1954 00:00;EURO;LIBRA;0,889
27/12/1954 00:00;EURO;LIBRA;0,889
28/12/1954 00:00;EURO;LIBRA;0,895
29/12/1954 00:00;EURO;LIBRA;0,918
30/12/1954 00:00;EURO;LIBRA;0,886
31/12/1954 00:00;EURO;LIBRA;0,894
01/01/1955 00:00;EURO;LIBRA;0,911
02/01/1955 00:00;EURO;LIBRA;0,898
03/01/1955 00:00;EURO;LIBRA;0,899
04/01/1955 00:00;EURO;LIBRA;0,884
05/01/1955 00:00;EURO;LIBRA;0,906
06/01/1955 00:00;EURO;LIBRA;0,907
07/01/1955 00:00;EURO;LIBRA;0,893
08/01/1955 00:00;EURO;LIBRA;0,895
09/01/1955 00:00;EURO;LIBRA;0,917
10/01/1955 00:00;EURO;LIBRA;0,894
11/01/1955 00:00;EURO;LIBRA;0,915
12/01/1955 00:00;EURO;LIBRA;0,913
13/01/1955 00:00;EURO;LIBRA;0,903
14/01/1955 00:00;EURO;LIBRA;0,902
15/01/1955 00:00;EURO;LIBRA;0,898
16/01/1955 00:00;EURO;LIBRA;0,889
17/01/1955 00:00;EURO;LIBRA;0,92
18/01/1955 00:00;EURO;LIBRA;0,897
19/01/1955 00:00;EURO;LIBRA;0,904
20/01/1955 00:00;EURO;LIBRA;0,917
21/01/1955 00:00;EURO;LIBRA;0,888
22/01/1955 00:00;EURO;LIBRA;0,918
23/01/1955 00:00;EURO;LIBRA;0,902
24/01/1955 00:00;EURO;LIBRA;0,889
25/01/1955 00:00;EURO;LIBRA;0,882
26/01/1955 00:00;EURO;LIBRA;0,918
27/01/1955 00:00;EURO;LIBRA;0,908
28/01/1955 00:00;EURO;LIBRA;0,898
29/01/1955 00:00;EURO;LIBRA;0,881
30/01/1955 00:00;EURO;LIBRA;0,883
31/01/1955 00:00;EURO;LIBRA;0,883
01/02/1955 00:00;EURO;LIBRA;0,905
02/02/1955 00:00;EURO;LIBRA;0,915
03/02/1955 00:00;EURO;LIBRA;0,901
04/02/1955 00:00;EURO;LIBRA;0,887
05/02/1955 00:00;EURO;LIBRA;0,92
06/02/1955 00:00;EURO;LIBRA;0,912
07/02/1955 00:00;EURO;LIBRA;0,908
08/02/1955 00:00;EURO;LIBRA;0,913
09/02/1955 00:00;EURO;LIBRA;0,901
10/02/1955 00:00;EURO;LIBRA;0,886
11/02/1955 00:00;EURO;LIBRA;0,897
12/02/1955 00:00;EURO;LIBRA;0,896
13/02/1955 00:00;EURO;LIBRA;0,899
14/02/1955 00:00;EURO;LIBRA;0,898
15/02/1955 00:00;EURO;LIBRA;0,886
16/02/1955 00:00;EURO;LIBRA;0,889
17/02/1955 00:00;EURO;LIBRA;0,912
18/02/1955 00:00;EURO;LIBRA;0,911
19/02/1955 00:00;EURO;LIBRA;0,886
20/02/1955 00:00;EURO;LIBRA;0,88
21/02/1955 00:00;EURO;LIBRA;0,904
22/02/1955 00:00;EURO;LIBRA;0,886
23/02/1955 00:00;EURO;LIBRA;0,883
24/02/1955 00:00;EURO;LIBRA;0,912
25/02/1955 00:00;EURO;LIBRA;0,896
26/02/1955 00:00;EURO;LIBRA;0,92
27/02/1955 00:00;EURO;LIBRA;0,881
28/02/1955 00:00;EURO;LIBRA;0,912
01/03/1955 00:00;EURO;LIBRA;0,883
02/03/1955 00:00;EURO;LIBRA;0,901
03/03/1955 00:00;EURO;LIBRA;0,917
04/03/1955 00:00;EURO;LIBRA;0,913
05/03/1955 00:00;EURO;LIBRA;0,918
06/03/1955 00:00;EURO;LIBRA;0,913
07/03/1955 00:00;EURO;LIBRA;0,893
08/03/1955 00:00;EURO;LIBRA;0,896
09/03/1955 00:00;EURO;LIBRA;0,895
10/03/1955 00:00;EURO;LIBRA;0,917
11/03/1955 00:00;EURO;LIBRA;0,881
12/03/1955 00:00;EURO;LIBRA;0,904
13/03/1955 00:00;EURO;LIBRA;0,887
14/03/1955 00:00;EURO;LIBRA;0,902
15/03/1955 00:00;EURO;LIBRA;0,897
16/03/1955 00:00;EURO;LIBRA;0,907
